,1,2,3,4,5,6,7,8,9
16,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,0.001379310344827586,0.9224395484822451,0.9159409548939508,0.9152232723975271,0.9151740787530147,0.9151708151874789,0.915170594962665,0.9151705795571482,0.9151705784295074
41,0.001379310344827586,0.795742965334213,0.7864756996486739,0.7857526994656292,0.7857056257330269,0.785702575001115,0.7857023713693644,0.7857023571508749,0.7857023561047815
42,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,0.001379310344827586,0.944539032213065,0.9337598431406473,0.9327644359869328,0.9326972998385249,0.9326929462556447,0.932692664442076,0.9326926460208722,0.9326926448018037
45,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,0.001379310344827586,0.9877175858833999,0.972489791004185,0.9711210278562499,0.9710285649624515,0.9710225438896505,0.9710221532411221,0.9710221278204209,0.9710221261679788
51,0.001379310344827586,0.9859280265124368,0.965589860566941,0.9642204972391083,0.9641346706558513,0.9641293079396809,0.9641289682364902,0.9641289463460875,0.9641289449147508
52,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,0.001379310344827586,0.2876286034679908,0.2774830062089996,0.2770786082207663,0.27706180747159864,0.27706106158286375,0.2770610257037801,0.277061023786636,0.27706102366926966
55,0.001379310344827586,0.752519432950998,0.7566937758531228,0.7566301079233791,0.7566134214191352,0.7566118486057005,0.7566117208393003,0.7566117107047083,0.7566117098887996
56,0.001379310344827586,0.8064176350310611,0.8122867424760699,0.8122680150693746,0.8122545605976486,0.8122532839663563,0.8122531836071462,0.812253175995703,0.8122531754129094
57,0.001379310344827586,0.896490559644787,0.8778845578747696,0.8766911599554101,0.8766199243111811,0.8766156959923666,0.876615446017933,0.8766154315937763,0.8766154308222605
58,0.001379310344827586,0.9848185669790273,0.9835475054227405,0.9831368180658039,0.9831013987597996,0.9830988898569591,0.9830987231603685,0.9830987123802639,0.9830987117017294
59,0.001379310344827586,0.7529565170958799,0.750648748477422,0.750268612471357,0.7502399137986753,0.7502379851811913,0.7502378604403335,0.7502378525251906,0.7502378520351242
60,0.001379310344827586,0.9689463199611492,0.9593502549048404,0.9582898916755085,0.9582117605198647,0.9582063635667218,0.9582059947087022,0.9582059694002438,0.9582059676528307
61,0.001379310344827586,0.8583768843287835,0.8522278164747431,0.8515713920156747,0.8515222496911503,0.8515188944090691,0.8515186734894066,0.8515186593269267,0.8515186584540433
62,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,0.001379310344827586,0.9307004609196543,0.9240668826687908,0.9231575492846104,0.923087347689703,0.92308238221179,0.9230820335847526,0.9230820085560363,0.923082006691334
69,0.001379310344827586,0.9075439560130565,0.8961675285475403,0.8950682788435699,0.8949915138448328,0.8949863514507009,0.8949860015620951,0.8949859773464757,0.8949859756271348
70,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,0.001379310344827586,0.5967564370629604,0.5922957239012314,0.5917877120366329,0.5917514052322114,0.5917489379540513,0.5917487696568713,0.5917487579576581,0.5917487571234256
73,0.001379310344827586,0.5199306517120518,0.5146449346627573,0.5141614462076484,0.5141280237403953,0.5141257850041963,0.5141256360224556,0.5141256261310162,0.514125625477889
74,0.001379310344827586,0.529383427066679,0.5247671376768517,0.5242985391660292,0.5242653801349426,0.5242631432979351,0.5242629945935439,0.5242629848145869,0.524262984182925
75,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,0.001379310344827586,0.6530418583155831,0.6382967637121892,0.6372900309892913,0.6372239117097271,0.6372196333380058,0.6372193638449957,0.6372193477349888,0.6372193468761006
78,0.001379310344827586,0.45485687777564504,0.4498389112664592,0.4494110088695288,0.4493789211192984,0.44937669991710494,0.44937655605634413,0.44937654752061956,0.4493765470964484
79,0.001379310344827586,0.48192358398238533,0.4725616512529151,0.47195246937356533,0.471911555401339,0.47190886002519855,0.47190868871549047,0.4719086785282607,0.47190867800489583
80,0.001379310344827586,0.5975240277941442,0.586256607194863,0.5854857923263086,0.5854321909839878,0.5854286077397092,0.5854283838591904,0.5854283715315797,0.5854283710492934
81,0.001379310344827586,0.5272689042570254,0.5188122198519078,0.5182052611134105,0.518163367647264,0.5181605935372081,0.5181604200876644,0.5181604103004275,0.5181604098719599
82,0.001379310344827586,0.4688574559364935,0.4659886246675754,0.46565759086826464,0.46563012104857077,0.46562815477066644,0.46562802861139235,0.4656280216358377,0.4656280213712107
83,0.001379310344827586,0.4701513568760353,0.4564365235910507,0.4556535187054229,0.45560436459120723,0.455601265269857,0.45560107746966017,0.4556010671827295,0.4556010667585048
84,0.001379310344827586,0.5167693614205515,0.5060856709412875,0.5053829037207351,0.5053377168497873,0.505334862488559,0.5053346920708187,0.5053346830926211,0.5053346827687026
85,0.001379310344827586,0.6685707140389298,0.6591378024440829,0.6584220176574932,0.6583729090123586,0.6583697593685862,0.6583695768058104,0.6583695682252687,0.6583695680727918
86,0.001379310344827586,0.6464201389819398,0.6414201709773689,0.6408999259691451,0.6408599601710595,0.6408572550200747,0.6408570917878227,0.6408570836159393,0.6408570834019613
87,0.001379310344827586,0.8769363010444028,0.8414545810416435,0.839357504178386,0.8392395374841161,0.8392328357867449,0.8392324702423498,0.8392324528069098,0.8392324523155668
88,0.001379310344827586,0.8972701312303168,0.8648118804828618,0.862853221813271,0.8627353983049071,0.8627283451371223,0.8627279372716812,0.8627279158956938,0.8627279150700266
89,0.001379310344827586,0.9787744219114575,0.9293628850972054,0.9266324228457404,0.9264780821074194,0.9264691923930425,0.9264686911404436,0.926468665400272,0.92646866443853
90,0.001379310344827586,0.8047487553728399,0.7783274514796161,0.7766431213771086,0.7765432939656074,0.7765373856277876,0.7765370495094549,0.7765370325088745,0.776537031933755
91,0.001379310344827586,0.822364613917884,0.7945790802186863,0.792846366840081,0.7927406726541599,0.7927342518007822,0.7927338749172695,0.7927338548152982,0.7927338540105993
92,0.001379310344827586,0.8781537813296209,0.8525433639979426,0.8507921110780197,0.8506793541081817,0.8506722749678454,0.8506718491349335,0.8506718258523431,0.850671824874128
93,0.001379310344827586,0.7635337050908233,0.7463293988204913,0.7451450278038917,0.7450708122872352,0.7450662483882675,0.745065978662636,0.7450659642059918,0.7450659636241296
94,0.001379310344827586,0.7991598686878343,0.7808820164284452,0.7794647955888486,0.7793736331588532,0.7793679905805893,0.7793676611580534,0.7793676442635609,0.779367643693982
95,0.001379310344827586,0.931621333676183,0.9013553844186517,0.8992601626443548,0.8991293595049099,0.8991213512669823,0.8991208813359424,0.8991208564951497,0.899120855537644
96,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
104,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
107,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115,0.001379310344827586,0.3527847893866371,0.3410413647835459,0.3406151268775151,0.34059801013819735,0.34059721065931087,0.3405971655230554,0.3405971623997397,0.3405971621431442
116,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
128,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135,0.001379310344827586,0.3510673765240916,0.3453128764920571,0.3451060018841939,0.34509885639768295,0.3450986368902437,0.3450986315643414,0.3450986314467689,0.34509863143096914
136,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
141,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144,0.001379310344827586,0.3616805145855119,0.35265280284717915,0.3523228580125473,0.3523113439122674,0.35231097034281705,0.3523109596489466,0.35231095932961637,0.3523109593023268
145,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
147,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
153,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
163,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
165,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
166,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
168,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
171,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
172,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
174,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176,0.001379310344827586,0.9613055721729494,0.9581410255624158,0.9579921512418488,0.957990909813157,0.9579909889522622,0.9579909876651366,0.9579909862185894,0.9579909859601893
177,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178,0.001379310344827586,0.9152042550098334,0.9257600804394029,0.9263749912482685,0.9264123923868645,0.9264146415044511,0.9264147752794081,0.9264147830254741,0.9264147834387904
179,0.001379310344827586,0.8943182610420441,0.9052417070166063,0.9059690796509803,0.9060160992114897,0.9060190902886052,0.9060192788583863,0.9060192905086463,0.9060192911931246
180,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182,0.001379310344827586,0.9358619616921215,0.9464028222703837,0.9472109365037402,0.9472646259288657,0.9472682297529599,0.9472684747778214,0.9472684915837519,0.9472684927425138
183,0.001379310344827586,0.9335234920599871,0.9403654220557434,0.9410920414316711,0.9411394990856606,0.9411426489193512,0.9411428636229594,0.9411428785952652,0.941142879659453
184,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186,0.001379310344827586,0.9669088393427202,0.9464765432370644,0.9453396685797089,0.945281480422004,0.9452782639834136,0.945278072980023,0.9452780610059279,0.9452780602282046
187,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188,0.001379310344827586,1.0,0.9823476483974348,0.9812107259166191,0.9811579356317176,0.9811553420786668,0.9811552103275389,0.9811552037532209,0.981155203469218
189,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191,0.001379310344827586,0.8675185369366967,0.8547486610067557,0.8540212332011994,0.8539719024656921,0.8539683847832692,0.8539681250891824,0.8539681054203665,0.853968103899185
192,0.001379310344827586,0.55401215325522,0.5491828334185523,0.5488751803574449,0.548854192749923,0.5488526805679256,0.5488525656423885,0.5488525564894439,0.5488525557298053
193,0.001379310344827586,0.547870496795783,0.5442295304457183,0.5439967440071402,0.5439791847238886,0.543977868073946,0.5439777668532455,0.5439777587951004,0.5439777581293436
194,0.001379310344827586,0.6258954931688595,0.6201458372356493,0.6198612365692433,0.619842558041163,0.6198412473875122,0.6198411483327709,0.6198411402760966,0.6198411395782301
195,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
196,0.001379310344827586,0.9987404362563721,0.9890476661455335,0.9883579589602827,0.9883096337432772,0.988306106495066,0.9883058320862189,0.9883058092971527,0.9883058072950052
197,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198,0.001379310344827586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199,0.001379310344827586,0.8857426406933876,0.8798225627305657,0.8796320460938801,0.8796202651146967,0.8796194017756432,0.8796193370110401,0.8796193322595102,0.8796193319322835
