index,truth,injected,class,TS10,TS24,TS3,TS31,TS38,TS45,TS66,TS73,TS87
48,1481.67094919717,1481.67094919717,0.0,1410.46435253022,1312.02112507485,1316.35762315025,1644.1748621624,1735.47217846069,1337.52819423187,1326.2950315618302,1493.87335992711,1368.8555677088
49,1281.25201265742,1281.25201265742,0.0,1283.93716629503,1532.17184626424,1327.49003342707,1296.38243969989,1314.19802037997,1767.30627872633,1367.50264764528,1336.75770712343,1620.03857703588
50,1344.30790612909,1344.30790612909,0.0,1312.18587895468,1394.4355930553102,1290.7911840908,1429.46270948197,1482.49548566042,1529.14167403722,1316.58533057488,1381.00320940741,1469.04093842389
51,1211.0287804600698,1211.0287804600698,0.0,1223.6410018083195,1127.63423647407,1235.72462116368,1207.12510145398,1215.83364379613,1051.21457619438,1231.48638708771,1274.3659378848,1173.16428361368
52,1667.57582816094,1667.57582816094,0.0,1482.65877809047,1331.99396746884,1239.53069057102,2059.14070667864,2265.78853512587,1456.7370211690695,1264.15842668381,1619.11854262272,1407.34706712827
53,1086.80884952055,1086.80884952055,0.0,1128.19650458533,950.310970937293,1166.25609560993,1026.17433245409,1006.92747045242,767.254675459561,1147.04093574605,1168.7479647645098,982.7782569511188
54,1184.23289976717,1184.23289976717,0.0,1173.52368268864,1538.6452917093,1216.09620504211,1228.2021416736802,1261.46216650167,1894.69225996388,1274.02423676018,1237.48180020556,1649.2128516361402
55,1205.33890651174,1205.33890651174,0.0,1173.01381657836,1639.50474097704,1201.61366917521,1292.94990881429,1348.23582118347,2111.5027467587697,1276.23457444591,1247.3153060236698,1767.7222567875897
56,1235.42470052517,1235.42470052517,0.0,1177.06791554671,1040.8623399363198,1095.57877307305,1375.50910760425,1457.23672970488,1020.86189317199,1100.0426247430698,1263.6052721448,1099.87988447725
57,1065.57214702519,1065.57214702519,0.0,1062.31148068633,843.105932780708,1039.5811435803098,1095.87433151142,1122.91584965879,681.9557607460071,1024.00918840332,1126.31564142949,883.044752805703
58,678.490328888656,678.490328888656,0.0,818.554479450042,1195.72531100929,1052.89814471388,422.552894260753,306.679610194236,1374.4865684621,1086.01340479815,822.213145083699,1285.3084286266198
59,804.74479057135,804.74479057135,0.0,877.324371804739,987.914289223312,992.696727700139,684.186509285796,636.20780923363,1019.67499429638,1004.94034849321,910.984422141,1057.5828498805
60,1042.6309569042,1042.6309569042,0.0,1001.38195137641,1559.71178763797,1031.40004578819,1150.13986382735,1216.39976522272,2125.17572543015,1120.01542516132,1084.90510817235,1706.70918920629
61,938.348226066311,938.348226066311,0.0,922.71886965387,930.407747194425,914.283151818974,995.027849445122,1036.07811641149,984.293590904765,929.944385943456,996.341603248124,1005.40808584516
62,736.88364152801,736.88364152801,0.0,786.061985911033,1063.5834129615598,893.980167091848,664.357878002248,641.01045885951,1271.55695955867,931.78236982034,832.9894170121221,1161.68180254738
63,834.043159183786,834.043159183786,0.0,825.2192776392509,860.2133811198539,829.181964215226,877.931862199494,912.996683670668,930.224151144368,847.403638482106,898.0842319856121,939.688324575126
64,669.291506679624,669.291506679624,0.0,709.1431051097541,629.131877442763,759.6753039417439,616.239264432357,603.038620615219,538.176856456166,755.030304827224,762.2265658861489,686.697229847703
65,803.639615252603,803.639615252603,0.0,769.220403306418,807.315062401551,741.731748331579,899.539008444319,961.01918968985,913.095834376404,765.320302117453,855.213637806124,894.071050037953
66,470.9159549340361,470.9159549340361,0.0,552.947517184061,279.21030236950503,631.921699459028,334.323814419684,279.763236155359,-32.6945844226372,595.969313041232,590.112703447425,307.382432133306
67,728.4888771073421,728.4888771073421,0.0,684.883116017405,1018.70321150749,684.21379179605,843.58139795927,915.068157721261,1394.6081939088,746.648397740363,776.972295845643,1146.2194159644698
68,658.684473287394,658.684473287394,0.0,623.041148294578,652.7255029501081,593.426419336743,758.262136631433,822.196474982657,754.0492016458501,616.763567229018,712.7972819289399,742.101331686118
69,576.730416704862,576.730416704862,0.0,553.641247320871,1088.74508161311,604.9877644425541,651.609783517603,703.399980946355,1615.13606625854,689.177249947828,639.096454970627,1239.93033029319
70,517.350310386605,517.350310386605,0.0,497.2258092081671,628.245888600287,500.487037331219,586.710355474597,635.945899384151,799.247459736728,534.035046241111,582.4898711890049,729.74674301605
71,505.818353228245,505.818353228245,0.0,468.75655596989503,290.283918911216,411.077835399022,609.4630051624121,676.04585983823,213.34177468328,409.333753162761,562.358885547015,357.449764511894
72,297.885695577348,297.885695577348,0.0,324.003733064266,555.612981391111,398.672629346999,275.580692707333,279.393727324237,757.014158087592,436.820318291555,391.608417026876,663.627680503676
73,334.94009244932005,334.94009244932005,0.0,323.704680770636,129.755926237174,296.835627265421,387.752002596865,429.32850106572505,7.74610225379428,288.910184304469,408.397412223394,192.6545757753
74,414.820843916768,414.820843916768,0.0,348.489562780991,-1.32251227615994,232.46671635137,578.234507664853,675.3168902771599,-189.432811466324,215.226787981064,457.874236134537,53.218734183680496
75,435.025571159096,435.025571159096,0.0,337.85139476707803,316.541888696158,225.471410009174,660.535040106016,788.870332660917,453.90034921300696,254.85545836005696,461.533878221045,418.664194208256
76,216.508571960698,216.508571960698,0.0,186.07367197395803,84.6277918639228,147.459332205841,308.949502783414,370.955533619391,68.693285744367,155.07282494313802,282.23303481626897,165.936624093504
77,116.696750695787,116.696750695787,0.0,104.304049138486,136.63048358983698,105.745622907608,173.463299345979,217.83714643887,215.021430886928,126.962620038899,193.81046764449903,232.49990254448
78,-74.38893575588321,-74.38893575588321,0.0,-31.4441605936592,99.0164852832399,52.3590865661658,-127.887325858386,-138.440940798666,193.789023007672,76.0447505215497,35.4256228803048,198.31165339304405
79,-219.588918252214,-219.588918252214,0.0,-140.122449013518,-116.316754625253,-23.9560603766179,-345.720681821309,-392.385976151706,-159.95325747403098,-19.9146768829345,-87.8253937245805,-35.7087846460803
80,-165.390583266899,-165.390583266899,0.0,-131.023441226506,-166.623981306537,-79.0352356711474,-200.913677753032,-202.069630198773,-204.879483149571,-74.0966981278854,-58.3186764334051,-84.16177494671709
81,130.131528117857,130.131528117857,0.0,20.6520288564717,-117.387278241662,-121.224441127789,382.711730921633,525.812434464024,-63.60781917068171,-103.009612405195,156.084780626654,-20.691698371442
82,-7.3223666674415,-7.3223666674415,0.0,-83.3305585788884,144.06173012834998,-135.95419501978998,178.725236122812,288.764647001618,474.629003853842,-78.06981029779391,38.8367736033534,281.383948329042
83,-231.66351785773,-231.66351785773,0.0,-238.520219985362,-561.810506886286,-274.872118469439,-183.508879948754,-142.210944167409,-797.5884943332829,-297.76576000904,-144.909814148436,-504.309232616124
84,-321.174751407807,-321.174751407807,0.0,-313.925384667011,-105.901730725708,-264.034053606715,-300.82223654933,-273.220354950058,104.000045517648,-223.13071785607897,-225.281010497378,16.3536031657603
85,-374.134907101025,-374.134907101025,0.0,-367.55821033234594,-222.764846325324,-326.481031564838,-352.02703761196403,-323.342471354223,-66.6701553309649,-293.135982658158,-277.546122612629,-107.110716946743
86,-185.42674330821603,-185.42674330821603,0.0,-278.232290857953,-100.227018122027,-357.667575040374,35.8556295040336,164.332454766545,210.20109694366403,-302.146454503316,-144.548386296882,38.5602652179997
87,-455.871442807219,-455.871442807219,0.0,-459.8480051524,-482.550314505036,-453.25426543778,-411.83702571772994,-371.779170973421,-458.249753032451,-438.480070079551,-363.15423925982,-383.552874012769
88,-246.031433439962,-246.031433439962,0.0,-357.49833212797404,-372.170713779528,-484.850222563531,13.3936710215439,161.35187679503798,-205.285542063185,-449.578357550293,-213.65785281214696,-251.718521301184
89,-401.538678358283,-401.538678358283,0.0,-470.616024264785,-448.289793020973,-539.74908159036,-226.482664773444,-120.503997095107,-302.015789126748,-507.293229502952,-343.863069721858,-329.69653113739
90,-340.377037755448,-340.377037755448,0.0,-455.403594601958,-693.8533781209219,-615.685697925529,-73.01258760423791,79.3253057004617,-716.597290598978,-607.246822842546,-307.878694665565,-598.320010910695
91,-761.376176625988,-761.376176625988,0.0,-724.58708156619,-321.50483012793,-611.3115795028859,-797.233015601041,-796.300759516295,24.3347393568606,-550.089481662166,-641.046606027611,-172.231157828898
92,-659.0761914981599,-659.0761914981599,0.0,-684.265968555437,-381.409217821229,-661.641261041294,-570.5652715527079,-507.244128664534,-44.5353020988305,-601.571531260729,-573.083692833221,-232.330831251284
93,-858.488833709545,-858.488833709545,0.0,-821.6961800346651,-539.672908740522,-723.658252868432,-893.532760542055,-891.7840336996851,-298.43663971777903,-677.122604424775,-735.9983767784821,-403.171521176415
94,-652.068766454141,-652.068766454141,0.0,-718.9398216649271,-372.172831684542,-742.7413186735159,-479.375260828964,-373.552810414573,56.25563259176229,-669.3354884305919,-587.735288181426,-207.8441799900989
95,-778.469925036874,-778.469925036874,0.0,-812.247641070424,-664.923055764513,-819.93165047426,-671.553083079815,-598.413957156307,-451.44543137493895,-777.1046434521099,-694.146540815134,-530.216144959777
96,-890.7773932312199,-890.7773932312199,0.0,-896.6872600571741,-1150.76703176988,-920.8020971403612,-839.186235003001,-793.5049436007359,-1321.6538843270698,-932.75586149042,-789.45009732882,-1069.88381000628
97,-635.737344869686,-635.737344869686,0.0,-763.583128278097,-1023.45698229958,-941.583658262136,-339.864338790197,-171.837116119119,-1045.6431718722,-932.1660311370688,-603.008289166657,-920.245286729787
98,-886.268860298645,-886.268860298645,0.0,-928.491384076283,-1221.1575132084402,-1002.89426083773,-761.232358794348,-678.41838106769,-1379.12457872184,-1012.74546208401,-803.532801244569,-1136.25756367894
99,-794.2109842221699,-794.2109842221699,0.0,-890.424768744512,-1079.31021878964,-1019.19446570096,-560.781946542114,-423.5666933843991,-1078.5207326285,-1006.23771994498,-741.247647745892,-970.6452399268
100,-868.517014949607,-868.517014949607,0.0,-949.96742449112,-1152.32998082586,-1061.744342978,-664.2047125448539,-541.342819681613,-1181.4013270314,-1052.92499079708,-806.038037779393,-1046.84531320701
101,-1170.98457544681,-1170.98457544681,0.0,-1143.59503563802,-1028.61853048994,-1077.5472120250802,-1183.94215705629,-1169.510198857,-917.566504919986,-1048.58179568461,-1045.2319150858198,-902.030716380474
102,-1177.71915017307,-1177.71915017307,0.0,-1161.84923744349,-1292.53568274284,-1141.71946852731,-1167.22746293778,-1140.86586297292,-1380.61950053105,-1141.07359018925,-1057.46970743817,-1193.31032430471
103,-1096.88209358495,-1096.88209358495,0.0,-1127.65665268652,-1067.38708739595,-1141.44344538693,-992.691448001018,-919.2753615186572,-929.989280585167,-1108.4574667716802,-1002.20720833439,-934.8645463495732
104,-1328.7869719975802,-1328.7869719975802,0.0,-1277.438462566,-1293.87660608708,595.1027940410017,-1388.43244879361,-1396.7294161580498,-1326.12558050596,-1188.79796668183,-1186.10519259461,-1184.50379755082
105,-1065.64776687054,-1065.64776687054,0.0,-1134.061133699,-738.9871562248511,-1151.7737661905,-885.359476460118,-773.484552878161,-261.640992654395,-1069.96685736921,-990.321918911271,-555.729520310293
106,-1410.13623049487,-1410.13623049487,0.0,-1348.79137946063,-1019.04429220178,-1211.60212936842,-1488.95436112348,-1506.42764071787,-761.317849037837,-1161.04102669931,-1259.58340305203,-866.075380108329
107,-938.080476435815,-938.080476435815,0.0,-1080.43395396455,-997.328698976883,-1230.90753817954,-609.091935252134,-422.456871597192,-697.972201384418,-1174.2708452576,-902.847267466925,-837.327114299527
108,-1324.55732749869,-1324.55732749869,0.0,-1318.3452891599302,-1147.00426799703,-1270.5184279548598,-1292.28980336364,-1253.81024088983,-957.103397256898,-1229.38981353449,-1203.35011161491,-1001.55367949018
109,-972.821023471442,-972.821023471442,0.0,-1119.40310849526,-855.0661469478521,-1251.55134247686,-634.555237924895,-442.871537402166,-391.585188244039,-1171.21141872721,-937.845308804246,-669.44716678065
110,-1349.15403715319,-1349.15403715319,0.0,-1349.64348260135,-1432.4923648344595,-1342.60891193074,-1302.6635160716198,-1256.66244043821,-1454.77100217087,-1331.53477656665,-1229.61738773787,-1315.18209072175
111,-1461.5786710967902,-1461.5786710967902,0.0,-1423.1489872785598,-1407.2467519753302,-1354.31554483081,-1492.51639386162,-1485.02443280823,-1391.96409116004,-1337.74707011057,-1318.72309282435,-1283.4850561754
112,-1305.55570262652,-1305.55570262652,0.0,-1337.22745512008,-965.394909922639,-1310.5813500532302,-1195.88053808145,-1117.8771260299302,-551.3855494397519,-1236.9234786174302,-1201.67866154165,-783.586735076089
113,-1317.62674658238,-1317.62674658238,0.0,-1349.7095290121902,-1479.82761343479,-1387.9815330820902,-1206.71950747843,-1127.89505080429,-1502.2417210426902,-1376.54143175336,-1212.90515332761,-1359.28012636424
114,-1619.89508548574,-1619.89508548574,0.0,-1532.7063608709198,-1383.25336897934,-1384.89655047104,-1747.12084578471,-1787.15788146886,-1311.56916235035,-1359.88539320257,-1445.93891892915,-1248.17774363798
115,-1160.46429792118,-1160.46429792118,0.0,-1264.91548138132,-1436.01918300387,-1399.1156392748,-904.000227383874,-751.987340306705,-1402.27264920315,-1379.39570993304,-1094.93722384539,-1305.27770325815
116,-1537.97860059335,-1537.97860059335,0.0,-1490.55984341668,-1424.34821823502,-1403.12882109922,-1584.84439664332,-1584.29143551661,-1374.30848544854,-1380.95285228216,-1384.58927687735,-1290.19361668294
117,-1292.79771869213,-1292.79771869213,0.0,-1347.50866062857,-1418.1633575115195,-1405.92165295146,-1134.99410182952,-1031.90142690334,-1358.53687975679,-1382.24770951875,-1196.68879662159,-1281.55369901271
118,-1267.02249485098,-1267.02249485098,0.0,-1333.14049288276,-1233.2479797832,-1383.7926022201002,-1085.99475111133,-971.0850054034488,-1010.22612263901,-1336.64802211157,-1176.35246413004,-1072.2106022775
119,-1327.25013577931,-1327.25013577931,0.0,-1368.66067681823,-1394.3145984814498,-1404.23325388112,-1195.22729133901,-1104.61498793764,-1311.30965598199,-1376.96265053022,-1221.38213178612,-1252.19411540231
120,-1368.17601854022,-1368.17601854022,0.0,-1391.87198526005,-1470.52514048108,-1411.82511391901,-1271.17230805176,-1197.86456428313,-1455.52982755086,-1394.14173231496,-1251.10597423123,-1337.03479681773
121,-1308.84896717945,-1308.84896717945,0.0,-1354.96283116325,-1019.71343584806,-1349.69561342141,-1166.59944747671,-1070.46379175776,-615.426866389934,-1276.27075555033,-1203.50972345927,-829.52453358661
122,-1517.98240214739,-1517.98240214739,0.0,-1475.71443507439,-1387.68840935022,-1390.96374164857,-1552.08652987189,-1543.92269052339,-1309.49963277458,-1363.99584314051,-1361.0598285470098,-1242.99938412072
123,-1462.9720778010098,-1462.9720778010098,0.0,-1439.55223239555,-1369.64057143374,-1380.66369202346,-1458.96994750406,-1431.5479718016595,-1283.09495417424,-1352.37351951181,-1315.74043302005,-1222.67218986958
124,-1504.28142232577,-1504.28142232577,0.0,-1459.3874996887198,-1338.72438940328,-1366.8073094529,-1542.81743180565,-1536.45951864849,-1234.50992029139,-1335.86457562786,-1343.6994498504305,-1188.14636419467
125,-1029.67322985156,-1029.67322985156,0.0,-1173.61384171139,-1128.87317121526,-1328.04905520616,-690.1301556513409,-494.527693310944,-852.95668576959,-1272.44902228468,-975.917279240983,-952.6807645791388
126,-1027.6410716414,-1027.6410716414,0.0,-1166.08713600989,-1302.25995131719,-1336.7203697664,-698.677077737499,-508.159148202085,-1190.44987902071,-1304.4356705317698,-969.6659531880232,-1148.42579603684
127,-1220.63761425292,-1220.63761425292,0.0,-1272.88610455035,-1275.38867984563,-1317.78743095893,-1063.65875380477,-958.928383654052,-1155.03122249256,-1284.15323709602,-1112.32731276833,-1119.24794760594
128,-1456.06898150007,-1456.06898150007,0.0,-1403.89376281637,-1410.2979152853602,-1317.84412567369,-1507.52752432784,-1506.81084847191,-1424.18394626477,-1303.25913338094,-1287.00856274994,-1272.24930228477
129,-1223.51502749624,-1223.51502749624,0.0,-1257.64680251232,-1301.80830905506,-1284.79944661598,-1101.9495682381098,-1014.51588399604,-1239.64036046937,-1259.22116047946,-1102.6934644411,-1151.8093198796198
130,-939.995127667657,-939.995127667657,0.0,-1080.46916694119,-1184.77929880356,-1248.89386983309,-605.335125208251,-411.149162022379,-1040.87886435676,-1211.5110746676598,-878.8611463404559,-1022.01871826814
131,-1253.46366448033,-1253.46366448033,0.0,-1255.0863211422802,-1314.8357126454598,-1243.04173287485,-1196.09641255775,-1140.35181729711,-1306.23477660631,-1224.85899786176,-1111.90660952733,-1170.31810993131
132,-1007.36027581049,-1007.36027581049,0.0,-1098.40052010493,-1016.51229451191,-1180.3933411143,-770.7478339365849,-625.175636357107,-771.627279707252,-1128.32729808595,-915.8195587997392,-837.1543014514281
133,-1280.14396794266,-1280.14396794266,0.0,-1247.41443942728,-1480.32740070513,-1214.12447348509,-1290.6610570020098,-1268.44861754599,-1664.9173073304,-1223.28355104082,-1116.79824004998,-1361.23744589766
134,-963.640423691631,-963.640423691631,0.0,-1047.6117203929598,-1008.45361425534,-1125.88357878201,-740.3458476312289,-601.022568272151,-808.8015767413989,-1080.02251041196,-865.9014552178909,-833.3864311910181
135,-1211.10355193122,-1211.10355193122,0.0,-1180.17457965483,-1418.7563831336302,-1149.5477177572,-1217.1994991399,-1192.36647407218,-1605.13392313031,-1158.70529226848,-1046.62786047961,-1297.7507606195695
136,-1222.66022826751,-1222.66022826751,0.0,-1172.68505622675,-1085.39648493056,-1076.0302796669698,-1266.43856031857,-1260.24172032887,-1011.32251242189,-1047.85205562872,-1046.22156767423,-926.097981535911
137,-1138.3572680168,-1138.3572680168,0.0,-1107.88371546748,-1102.87313705965,-1046.16612230393,-1142.72234639864,-1116.61387223115,-1075.5309216506098,-1024.53542394544,-971.982963570877,-949.165077013691
138,-1084.51775928491,-1084.51775928491,0.0,-1060.40639436556,-1093.77466050096,-1011.45950554132,-1075.74844772042,-1042.8677712366,-1091.43153290335,-993.271665821421,-920.699564208366,-942.552376762524
139,-1050.99422168081,-1050.99422168081,0.0,-1024.28456724023,-909.820885602048,-952.890295043102,-1047.01147447244,-1016.31907282349,-781.4841412112461,-916.574927589704,-884.611863315818,-739.5139917990449
140,-726.482922908044,-726.482922908044,0.0,-815.674814705455,-1315.44873655684,-968.843973758676,-490.287068537346,-343.283105964059,-1576.1771120127498,-987.980898091765,-625.250593117011,-1199.63705220925
141,-798.055451322267,-798.055451322267,0.0,-840.4183661761059,-527.067295870645,-829.9534917948199,-655.107536152359,-554.522535836291,-137.695660211724,-756.090546348461,-668.984279715731,-317.298659412542
142,-820.286747505251,-820.286747505251,0.0,-835.455859303775,-1167.04268284631,-873.5951554477,-731.3164237596189,-657.515211812512,-1373.39571811767,-884.707294799765,-674.59683344793,-1041.29204885556
143,-904.566994071532,-904.566994071532,0.0,-866.608002496897,-831.350763733005,-790.599047435353,-921.442862385865,-900.359739125562,-784.398935510916,-765.3963380967391,-727.4387373818021,-668.3281987205111
144,-845.116123209543,-845.116123209543,0.0,-812.361875739867,-941.199989249278,-763.839419007465,-851.172488627604,-824.4746065759891,-1030.24796257885,-757.936813127473,-669.882579589184,-796.5204453643381
